"filename", "language", "Markdown", "TypeScript", "C++", "Stylus", "Python", "JSON", "JavaScript", "Batch", "JSON with Comments", "YAML", "C", "Rust", "comment", "blank", "total"
"d:\Users\normalpcer\Documents\sync_code\P2233_[HNOI2002]_公交车路线.cpp", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 96
"d:\Users\normalpcer\Documents\sync_code\P2395_BBCode转换Markdown.cpp", "C++", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 159
"d:\Users\normalpcer\Documents\sync_code\P2401_不等数列.cpp", "C++", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 38
"d:\Users\normalpcer\Documents\sync_code\P2458_[SDOI2006]_保安站岗.cpp", "C++", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 195
"d:\Users\normalpcer\Documents\sync_code\P2482.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 53, 53, 591
"d:\Users\normalpcer\Documents\sync_code\P2482.py", "Python", 0, 0, 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 16, 102, 542
"d:\Users\normalpcer\Documents\sync_code\P2482_[SDOI2010]_猪国杀.cpp", "C++", 0, 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 66, 681
"d:\Users\normalpcer\Documents\sync_code\P2482_copy.cpp", "C++", 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 66, 697
"d:\Users\normalpcer\Documents\sync_code\P2482_cybher.cpp", "C++", 0, 0, 567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 60, 722
"d:\Users\normalpcer\Documents\sync_code\P2485_[SDOI2011]_计算器.cpp", "C++", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 83
"d:\Users\normalpcer\Documents\sync_code\P2486_[SDOI2011]_染色.cpp", "C++", 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 218
"d:\Users\normalpcer\Documents\sync_code\P2487_[SDOI2011]_拦截导弹.cpp", "C++", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 192
"d:\Users\normalpcer\Documents\sync_code\P2515_[HAOI2010]_软件安装.cpp", "C++", 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30, 365
"d:\Users\normalpcer\Documents\sync_code\P2564_[SCOI2009]_生日礼物.cpp", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 63
"d:\Users\normalpcer\Documents\sync_code\P2579_[ZJOI2005]_沼泽鳄鱼.cpp", "C++", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 159
"d:\Users\normalpcer\Documents\sync_code\P2586_[ZJOI2008]_杀蚂蚁.cpp", "C++", 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 45, 472
"d:\Users\normalpcer\Documents\sync_code\P2590_[ZJOI2008]_树的统计.cpp", "C++", 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 161
"d:\Users\normalpcer\Documents\sync_code\P2605_[ZJOI2010]_基站选址.cpp", "C++", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 195
"d:\Users\normalpcer\Documents\sync_code\P2627_[USACO11OPEN]_Mowing_the_Lawn_G.cpp", "C++", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 38
"d:\Users\normalpcer\Documents\sync_code\P2679_[NOIP2015_提高组]_子串.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 58
"d:\Users\normalpcer\Documents\sync_code\P2698_[USACO12MAR]_Flowerpot_S.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 67
"d:\Users\normalpcer\Documents\sync_code\P2704_[NOI2001]_炮兵阵地.cpp", "C++", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 152
"d:\Users\normalpcer\Documents\sync_code\P2717_寒假作业.cpp", "C++", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 70
"d:\Users\normalpcer\Documents\sync_code\P2736_[USACO3.4]_破锣摇滚乐队_Raucous_Rockers.cpp", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 48
"d:\Users\normalpcer\Documents\sync_code\P2741_[USACO4.4]_重叠的图像Frame_Up.cpp", "C++", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 256
"d:\Users\normalpcer\Documents\sync_code\P2831_[NOIP2016_提高组]_愤怒的小鸟.cpp", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 125
"d:\Users\normalpcer\Documents\sync_code\P2866_[USACO06NOV]_Bad_Hair_Day_S.cpp", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 68
"d:\Users\normalpcer\Documents\sync_code\P2886_[USACO07NOV]_Cow_Relays_G.cpp", "C++", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 16, 132
"d:\Users\normalpcer\Documents\sync_code\P2894_[USACO08FEB]_Hotel_G.cpp", "C++", 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 13, 244
"d:\Users\normalpcer\Documents\sync_code\P2897_[USACO08JAN]_Artificial_Lake_G.cpp", "C++", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 94
"d:\Users\normalpcer\Documents\sync_code\P2954_[USACO09OPEN]_Grazing2_S.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 61
"d:\Users\normalpcer\Documents\sync_code\P2954_translate.md", "Markdown", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 36
"d:\Users\normalpcer\Documents\sync_code\P2986_[USACO10MAR]_Great_Cow_Gathering_G.cpp", "C++", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 221
"d:\Users\normalpcer\Documents\sync_code\P3038_[USACO11DEC]_Grass_Planting_G.cpp", "C++", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 143
"d:\Users\normalpcer\Documents\sync_code\P3047_[USACO12FEB]_Nearby_Cows_G.cpp", "C++", 0, 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 217
"d:\Users\normalpcer\Documents\sync_code\P3052_[USACO12MAR]_Cows_in_a_Skyscraper_G.cpp", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 59
"d:\Users\normalpcer\Documents\sync_code\P3067_[USACO12OPEN]_Balanced_Cow_Subsets_G.cpp", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 86
"d:\Users\normalpcer\Documents\sync_code\P3120_[USACO15FEB]_Cow_Hopscotch_G.cpp", "C++", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 122
"d:\Users\normalpcer\Documents\sync_code\P3128_[USACO15DEC]_Max_Flow_P.cpp", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 103
"d:\Users\normalpcer\Documents\sync_code\P3147_[USACO16OPEN]_262144_P.cpp", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 51
"d:\Users\normalpcer\Documents\sync_code\P3157_[CQOI2011]_动态逆序对.cpp", "C++", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 156
"d:\Users\normalpcer\Documents\sync_code\P3166_[CQOI2014]_数三角形.cpp", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 58
"d:\Users\normalpcer\Documents\sync_code\P3177_[HAOI2015]_树上染色.cpp", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 67
"d:\Users\normalpcer\Documents\sync_code\P3178_[HAOI2015]_树上操作.cpp", "C++", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 157
"d:\Users\normalpcer\Documents\sync_code\P3216_[HNOI2011]_数学作业.cpp", "C++", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 130
"d:\Users\normalpcer\Documents\sync_code\P3258_[JLOI2014]_松鼠的新家.cpp", "C++", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 111
"d:\Users\normalpcer\Documents\sync_code\P3306_[SDOI2013]_随机数生成器.cpp", "C++", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 181
"d:\Users\normalpcer\Documents\sync_code\P3313_[SDOI2014]_旅行.cpp", "C++", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 195
"d:\Users\normalpcer\Documents\sync_code\P3369_【模板】普通平衡树__.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 107
"d:\Users\normalpcer\Documents\sync_code\P3374_【模板】树状数组_1.cpp", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 88
"d:\Users\normalpcer\Documents\sync_code\P3384_【模板】重链剖分_树链剖分.cpp", "C++", 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 190
"d:\Users\normalpcer\Documents\sync_code\P3390_【模板】矩阵快速幂.cpp", "C++", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 92
"d:\Users\normalpcer\Documents\sync_code\P3401_洛谷树.cpp", "C++", 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 240
"d:\Users\normalpcer\Documents\sync_code\P3401_洛谷树.cpy.cpp", "C++", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 238
"d:\Users\normalpcer\Documents\sync_code\P3401_洛谷树.cpy2.cpp", "C++", 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 289
"d:\Users\normalpcer\Documents\sync_code\P3431_[POI2005]_AUT_The_Bus.cpp", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 96
"d:\Users\normalpcer\Documents\sync_code\P3459_[POI2007]_MEG_Megalopolis.cpp", "C++", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 110
"d:\Users\normalpcer\Documents\sync_code\P3478_[POI2008]_STA_Station.cpp", "C++", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 219
"d:\Users\normalpcer\Documents\sync_code\P3512_[POI2010]_PIL_Pilots.cpp", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 57
"d:\Users\normalpcer\Documents\sync_code\P3522_[POI2011]_TEM_Temperature.cpp", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14, 56
"d:\Users\normalpcer\Documents\sync_code\P3572_[POI2014]_PTA_Little_Bird.cpp", "C++", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 60
"d:\Users\normalpcer\Documents\sync_code\P3658_[USACO17FEB]_Why_Did_the_Cow_Cross_the_Road_III_P.cpp", "C++", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 118
"d:\Users\normalpcer\Documents\sync_code\P3695_CYaRon.cpp", "C++", 0, 0, 1550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 25, 1681
"d:\Users\normalpcer\Documents\sync_code\P3758_[TJOI2017]_可乐.cpp", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 118
"d:\Users\normalpcer\Documents\sync_code\P3797_妖梦斩木棒.cpp", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 94
"d:\Users\normalpcer\Documents\sync_code\P3800_Power收集.cpp", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"d:\Users\normalpcer\Documents\sync_code\P3810_【模板】三维偏序（陌上花开）.cpp", "C++", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 121
"d:\Users\normalpcer\Documents\sync_code\P3812_【模板】线性基.cpp", "C++", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 34
"d:\Users\normalpcer\Documents\sync_code\P3821_Isaac.cpp", "C++", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 179
"d:\Users\normalpcer\Documents\sync_code\P3833_[SHOI2012]_魔法树.cpp", "C++", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 142
"d:\Users\normalpcer\Documents\sync_code\P3834_【模板】可持久化线段树_2.cpp", "C++", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 91
"d:\Users\normalpcer\Documents\sync_code\P3846_[TJOI2007]_可爱的质数_【模板】BSGS.cpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 68
"d:\Users\normalpcer\Documents\sync_code\P3899_[湖南集训]_更为厉害.cpp", "C++", 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 181
"d:\Users\normalpcer\Documents\sync_code\P3950_部落冲突.cpp", "C++", 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 133
"d:\Users\normalpcer\Documents\sync_code\P3957_[NOIP2017_普及组]_跳房子.cpp", "C++", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 118
"d:\Users\normalpcer\Documents\sync_code\P3959_[NOIP2017_提高组]_宝藏.cpp", "C++", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 13, 309
"d:\Users\normalpcer\Documents\sync_code\P3976_[TJOI2015]_旅游.cpp", "C++", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 217
"d:\Users\normalpcer\Documents\sync_code\P3977_[TJOI2015]_棋盘.cpp", "C++", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 183
"d:\Users\normalpcer\Documents\sync_code\P3979_遥远的国度.cpp", "C++", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 182
"d:\Users\normalpcer\Documents\sync_code\P4028_New_Product.cpp", "C++", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 74
"d:\Users\normalpcer\Documents\sync_code\P4092_[HEOI2016_TJOI2016]_树.cpp", "C++", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 118
"d:\Users\normalpcer\Documents\sync_code\P4093_[HEOI2016_TJOI2016]_序列.cpp", "C++", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28, 126
"d:\Users\normalpcer\Documents\sync_code\P4114_Qtree1.cpp", "C++", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 150
"d:\Users\normalpcer\Documents\sync_code\P4116_Qtree3.cpp", "C++", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 97
"d:\Users\normalpcer\Documents\sync_code\P4145_上帝造题的七分钟_2___花神游历各国.cpp", "C++", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 91
"d:\Users\normalpcer\Documents\sync_code\P4159_[SCOI2009]_迷路.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 11, 134
"d:\Users\normalpcer\Documents\sync_code\P4169_[Violet]_天使玩偶_SJY摆棋子.cpp", "C++", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 140
"d:\Users\normalpcer\Documents\sync_code\P4170.check.py", "Python", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 7, 40
"d:\Users\normalpcer\Documents\sync_code\P4170_[CQOI2007]_涂色.cpp", "C++", 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 31, 370
"d:\Users\normalpcer\Documents\sync_code\P4180_[BJWC2010]_严格次小生成树.cpp", "C++", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36, 171
"d:\Users\normalpcer\Documents\sync_code\P4290_[HAOI2008]_玩具取名.cpp", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 82
"d:\Users\normalpcer\Documents\sync_code\P4310_绝世好题.cpp", "C++", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"d:\Users\normalpcer\Documents\sync_code\P4315_月下毛景树.cpp", "C++", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 222
"d:\Users\normalpcer\Documents\sync_code\P4362_[NOI2002]_贪吃的九头龙.cpp", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 84
"d:\Users\normalpcer\Documents\sync_code\P4374_[USACO18OPEN]_Disruption_P.cpp", "C++", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 168
"d:\Users\normalpcer\Documents\sync_code\P4390_[BalkanOI2007]_Mokia_摩基亚.cpp", "C++", 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 135
"d:\Users\normalpcer\Documents\sync_code\P4427_[BJOI2018]_求和.cpp", "C++", 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 109
"d:\Users\normalpcer\Documents\sync_code\P4454_[CQOI2018]_破解D_H协议.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 81
"d:\Users\normalpcer\Documents\sync_code\P4667_[BalticOI_2011_Day1]_Switch_the_Lamp_On_电路维修.cpp", "C++", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 214
"d:\Users\normalpcer\Documents\sync_code\P4677_山区建小学.cpp", "C++", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"d:\Users\normalpcer\Documents\sync_code\P4799_[CEOI2015_Day2]_世界冰球锦标赛.cpp", "C++", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 81
"d:\Users\normalpcer\Documents\sync_code\P4838_P哥破解密码.cpp", "C++", 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 121
"d:\Users\normalpcer\Documents\sync_code\P4861_按钮.cpp", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 99
"d:\Users\normalpcer\Documents\sync_code\P4884_多少个_1.cpp", "C++", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 70
"d:\Users\normalpcer\Documents\sync_code\P4910_帕秋莉的手环.cpp", "C++", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 16, 139
"d:\Users\normalpcer\Documents\sync_code\P4911 copy.cpp", "C++", 0, 0, 622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 83, 766
"d:\Users\normalpcer\Documents\sync_code\P4911.solution.md", "Markdown", 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 310
"d:\Users\normalpcer\Documents\sync_code\P4911_河童重工的计算机.cpp", "C++", 0, 0, 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 82, 714
"d:\Users\normalpcer\Documents\sync_code\P4944_PION贪吃蛇.cpp", "C++", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 231
"d:\Users\normalpcer\Documents\sync_code\P5004_专心OI___跳房子.cpp", "C++", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 113
"d:\Users\normalpcer\Documents\sync_code\P5020_[NOIP2018_提高组]_货币系统.cpp", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 44
"d:\Users\normalpcer\Documents\sync_code\P5127.solution.md", "Markdown", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 253
"d:\Users\normalpcer\Documents\sync_code\P5127_子异和.cpp", "C++", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 12, 215
"d:\Users\normalpcer\Documents\sync_code\P5227_[AHOI2013]_连通图.cpp", "C++", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 22, 145
"d:\Users\normalpcer\Documents\sync_code\P5300_[GXOI_GZOI2019]_与或和.cpp", "C++", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 19, 146
"d:\Users\normalpcer\Documents\sync_code\P5343_【XR_1】分块.cpp", "C++", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 134
"d:\Users\normalpcer\Documents\sync_code\P5380.check.py", "Python", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 5, 13, 75
"d:\Users\normalpcer\Documents\sync_code\P5380.solution.md", "Markdown", 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 469
"d:\Users\normalpcer\Documents\sync_code\P5380_[THUPC2019]_鸭棋.copy.cpp", "C++", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 172
"d:\Users\normalpcer\Documents\sync_code\P5380_[THUPC2019]_鸭棋.cpp", "C++", 0, 0, 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 24, 390
"d:\Users\normalpcer\Documents\sync_code\P5459_[BJOI2016]_回转寿司.cpp", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 73
"d:\Users\normalpcer\Documents\sync_code\P5490_【模板】扫描线___矩形面积并.cpp", "C++", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 124
"d:\Users\normalpcer\Documents\sync_code\P5522_[yLOI2019]_棠梨煎雪.cpp", "C++", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 117
"d:\Users\normalpcer\Documents\sync_code\P5658_[CSP_S2019]_括号树.cpp", "C++", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 66
"d:\Users\normalpcer\Documents\sync_code\P5662_[CSP_J2019]_纪念品.cpp", "C++", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 64
"d:\Users\normalpcer\Documents\sync_code\P5678_[GZOI2017]_河神.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 114
"d:\Users\normalpcer\Documents\sync_code\P5691_[NOI2001]_方程的解数.cpp", "C++", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 81
"d:\Users\normalpcer\Documents\sync_code\P5787_二分图__【模板】线段树分治.cpp", "C++", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18, 114
"d:\Users\normalpcer\Documents\sync_code\P5838_[USACO19DEC]_Milk_Visits_G.cpp", "C++", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 95
"d:\Users\normalpcer\Documents\sync_code\P6005_[USACO20JAN]_Time_is_Mooney_G.cpp", "C++", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 53
"d:\Users\normalpcer\Documents\sync_code\P6006_[USACO20JAN]_Farmer_John_Solves_3SUM_G.cpp", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 70
"d:\Users\normalpcer\Documents\sync_code\P6007_[USACO20JAN]_Springboards_G.cpp", "C++", 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 144
"d:\Users\normalpcer\Documents\sync_code\P6098_[USACO19FEB]_Cow_Land_G.cpp", "C++", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 124
"d:\Users\normalpcer\Documents\sync_code\P6145_[USACO20FEB]_Timeline_G.cpp", "C++", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 12, 66
"d:\Users\normalpcer\Documents\sync_code\P6146_[USACO20FEB]_Help_Yourself_G.cpp", "C++", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 57
"d:\Users\normalpcer\Documents\sync_code\P6147_[USACO20FEB]_Delegation_G.cpp", "C++", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 13, 106
"d:\Users\normalpcer\Documents\sync_code\P6190_[NOI_Online_#1_入门组]_魔法.cpp", "C++", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 22, 226
"d:\Users\normalpcer\Documents\sync_code\P6221_[COCI2019_2020#6]_Trener.cpp", "C++", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 48
"d:\Users\normalpcer\Documents\sync_code\P6278_[USACO20OPEN]_Haircut_G.cpp", "C++", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 78
"d:\Users\normalpcer\Documents\sync_code\P6279_[USACO20OPEN]_Favorite_Colors_G.cpp", "C++", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 84
"d:\Users\normalpcer\Documents\sync_code\P6280_[USACO20OPEN]_Exercise_G.cpp", "C++", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 60
"d:\Users\normalpcer\Documents\sync_code\P6323_[COCI2006_2007#4]_ZBRKA.cpp", "C++", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 42
"d:\Users\normalpcer\Documents\sync_code\P6477_[NOI_Online_#2_提高组]_子序列问题.cpp", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 112
"d:\Users\normalpcer\Documents\sync_code\P6492_[COCI2010_2011#6]_STEP.cpp", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 87
"d:\Users\normalpcer\Documents\sync_code\P6569_[NOI_Online_#3_提高组]_魔法值.cpp", "C++", 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 17, 139
"d:\Users\normalpcer\Documents\sync_code\P6772_[NOI2020]_美食家.cpp", "C++", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 34, 242
"d:\Users\normalpcer\Documents\sync_code\P6869_[COCI2019_2020#5]_Putovanje.cpp", "C++", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 112
"d:\Users\normalpcer\Documents\sync_code\P6870_[COCI2019_2020#5]_Zapina.cpp", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 74
